customer_id,signup_date,state,city,customer_segment,acquisition_channel,age,annual_income_inr,gender
100300,2022-12-01 20:28:07,West Bengal,Kolkata,Mid-Market,Paid Search,46,501000,Male
100301,2023-01-27 20:47:41,Haryana,Gurugram,Mass,Email,26,454000,Male
100302,2023-10-22 20:37:57,Karnataka,Mangaluru,Mid-Market,Email,19,780000,Female
100303,2024-10-11 20:06:48,Uttar Pradesh,Lucknow,Mid-Market,Referral,40,1120000,Male
100304,2022-03-29 06:57:37,Uttar Pradesh,Noida,Mass,Email,50,869000,Female
100305,2023-06-20 15:55:50,Punjab,Ludhiana,Mass,Marketplace,20,311000,Female
100306,2022-05-13 10:40:47,Gujarat,Ahmedabad,Premium,Referral,50,361000,Male
100307,2022-10-10 22:14:01,Telangana,Hyderabad,Mass,Organic,27,650000,Female
100308,2024-03-12 12:51:04,West Bengal,Kolkata,Mass,Paid Search,38,686000,Female
100309,2025-01-06 06:21:31,Tamil Nadu,Chennai,Mid-Market,Organic,46,1026000,Male
100310,2022-04-23 22:44:42,Karnataka,Mysuru,Mass,Marketplace,34,1006000,Female
100311,2024-11-16 18:07:39,Gujarat,Vadodara,Mid-Market,Paid Search,41,884000,Male
100312,2023-06-17 04:04:41,Telangana,Warangal,Mass,Referral,31,459000,Male
100313,2023-12-21 21:15:13,Delhi,New Delhi,Mass,Paid Search,44,197000,Female
100314,2023-05-27 00:51:23,Telangana,Warangal,Mass,Organic,49,401000,Male
100315,2023-04-16 06:51:14,Telangana,Warangal,Mid-Market,Email,32,1249000,Female
100316,2024-03-10 20:34:38,Tamil Nadu,Coimbatore,Mass,Paid Search,28,2257000,Female
100317,2023-02-09 12:45:23,Telangana,Hyderabad,Mass,Organic,29,309000,Male
100318,2022-03-21 10:52:58,Rajasthan,Udaipur,Mid-Market,Social,39,371000,Female
100319,2022-01-15 06:32:39,Tamil Nadu,Chennai,Mid-Market,Organic,23,1431000,Female
100320,2022-12-29 13:58:52,Andhra Pradesh,Visakhapatnam,Mass,Organic,40,723000,Male
100321,2022-10-08 00:08:18,Madhya Pradesh,Bhopal,Mid-Market,Organic,36,1049000,Female
100322,2022-01-30 21:54:03,Gujarat,Surat,Mass,Email,38,400000,Male
100323,2025-01-18 10:21:36,Tamil Nadu,Madurai,Mass,Marketplace,34,680000,Female
100324,2023-09-26 18:55:35,Uttar Pradesh,Kanpur,Mass,Email,41,1610000,Male
100325,2023-05-23 15:56:10,Punjab,Ludhiana,Mid-Market,Social,25,653000,Male
100326,2025-03-18 00:35:50,Rajasthan,Jaipur,Premium,Social,18,683000,Male
100327,2024-01-17 03:11:28,Haryana,Gurugram,Mass,Organic,41,994000,Male
100328,2022-06-12 08:38:58,Uttar Pradesh,Kanpur,Mass,Social,21,1417000,Female
100329,2024-06-26 09:09:53,West Bengal,Kolkata,Premium,Social,36,895000,Female
100330,2024-06-25 07:12:21,Tamil Nadu,Coimbatore,Mid-Market,Marketplace,23,856000,Female
100331,2022-12-09 04:43:14,Kerala,Kochi,Premium,Email,43,517000,Female
100332,2024-05-06 02:56:40,Delhi,New Delhi,Mid-Market,Marketplace,27,993000,Male
100333,2022-06-22 07:54:57,Rajasthan,Udaipur,Premium,Email,27,921000,Male
100334,2025-06-19 01:45:21,Madhya Pradesh,Bhopal,Mid-Market,Email,42,1012000,Female
100335,2024-01-12 00:09:04,Karnataka,Mysuru,Mass,Paid Search,40,1119000,Female
100336,2022-12-29 00:28:27,West Bengal,Kolkata,Mid-Market,Organic,41,1141000,Female
100337,2025-02-27 14:06:49,Maharashtra,Nagpur,Mass,Paid Search,24,888000,Female
100338,2023-10-09 17:24:07,Kerala,Kochi,Mid-Market,Organic,23,515000,Female
100339,2025-02-13 19:46:50,Maharashtra,Nagpur,Mass,Email,40,1028000,Female
100340,2022-05-01 15:25:05,Andhra Pradesh,Visakhapatnam,Mid-Market,Social,31,1179000,Male
100341,2023-01-29 14:55:42,Karnataka,Mangaluru,Mass,Organic,22,823000,Male
100342,2023-07-04 21:52:00,Andhra Pradesh,Vijayawada,Mass,Paid Search,35,600000,Female
100343,2022-12-06 21:16:36,Haryana,Faridabad,Mass,Social,59,871000,Female
100344,2023-03-28 11:49:09,West Bengal,Kolkata,Mass,Paid Search,30,545000,Female
100345,2025-02-03 05:33:42,Haryana,Gurugram,Mass,Paid Search,26,496000,Male
100346,2022-11-10 04:19:44,Haryana,Faridabad,Mass,Paid Search,29,745000,Female
100347,2022-08-30 15:28:51,Andhra Pradesh,Visakhapatnam,Premium,Organic,26,737000,Female
100348,2025-05-16 16:24:39,Delhi,New Delhi,Mid-Market,Paid Search,44,493000,Female
100349,2024-06-29 23:15:36,West Bengal,Kolkata,Mid-Market,Referral,51,935000,Female
100350,2022-02-14 06:28:37,Maharashtra,Pune,Mid-Market,Email,39,850000,Male
100351,2024-12-18 23:51:26,West Bengal,Kolkata,Mass,Organic,37,454000,Male
100352,2022-09-02 07:45:31,Karnataka,Mysuru,Mid-Market,Email,34,932000,Female
100353,2024-05-22 23:21:54,Uttar Pradesh,Lucknow,Mid-Market,Paid Search,53,585000,Female
100354,2022-02-06 03:18:10,Uttar Pradesh,Noida,Mass,Email,44,1207000,Male
100355,2022-11-28 13:32:22,Gujarat,Ahmedabad,Mid-Market,Referral,51,437000,Female
100356,2024-12-26 12:47:50,Uttar Pradesh,Lucknow,Premium,Marketplace,19,688000,Male
100357,2022-02-03 02:00:31,Haryana,Gurugram,Mass,Organic,49,736000,Male
100358,2023-08-26 02:45:06,Haryana,Gurugram,Mass,Organic,41,735000,Male
100359,2023-05-24 17:22:48,Uttar Pradesh,Kanpur,Mid-Market,Organic,47,1665000,Female
100360,2022-10-19 05:20:21,West Bengal,Kolkata,Mass,Organic,51,1063000,Male
100361,2022-06-01 08:39:40,Andhra Pradesh,Vijayawada,Mass,Referral,26,821000,Female
100362,2023-05-20 22:02:00,Karnataka,Bengaluru,Mass,Social,37,736000,Female
100363,2023-04-13 23:43:30,Karnataka,Mysuru,Mass,Referral,23,1109000,Male
100364,2022-05-16 11:15:48,Maharashtra,Pune,Mid-Market,Email,49,395000,Male
100365,2024-07-01 07:02:33,Rajasthan,Jaipur,Premium,Organic,25,1067000,Male
100366,2022-05-18 11:51:16,Telangana,Hyderabad,Mid-Market,Organic,18,592000,Other
100367,2023-05-03 16:14:49,Haryana,Gurugram,Mid-Market,Organic,24,429000,Female
100368,2025-04-24 04:08:31,Rajasthan,Jaipur,Mass,Referral,28,769000,Female
100369,2023-04-20 09:22:01,Tamil Nadu,Chennai,Mass,Organic,25,607000,Female
100370,2024-06-07 21:20:32,Madhya Pradesh,Bhopal,Mass,Paid Search,36,1062000,Male
100371,2023-08-14 04:50:08,Haryana,Faridabad,Mass,Social,43,644000,Female
100372,2024-03-26 14:38:21,Tamil Nadu,Madurai,Mid-Market,Organic,21,1072000,Female
100373,2024-09-25 23:33:28,Telangana,Warangal,Premium,Email,46,920000,Male
100374,2023-08-27 17:03:24,Tamil Nadu,Coimbatore,Mass,Email,37,574000,Female
100375,2024-04-15 12:17:39,Karnataka,Mangaluru,Premium,Marketplace,46,508000,Female
100376,2023-09-18 11:58:27,Karnataka,Mangaluru,Mid-Market,Social,36,1006000,Male
100377,2023-02-05 04:56:46,Andhra Pradesh,Visakhapatnam,Mass,Social,45,871000,Male
100378,2024-09-12 21:37:29,Gujarat,Ahmedabad,Mid-Market,Organic,23,616000,Female
100379,2023-05-14 04:50:36,Telangana,Hyderabad,Mid-Market,Marketplace,35,1029000,Male
100380,2022-03-08 21:41:07,Kerala,Kochi,Mid-Market,Organic,27,528000,Male
100381,2022-12-12 11:40:57,Uttar Pradesh,Kanpur,Mid-Market,Referral,40,717000,Male
100382,2024-05-02 07:45:04,Andhra Pradesh,Visakhapatnam,Mid-Market,Organic,40,494000,Female
100383,2024-04-25 15:06:42,Haryana,Faridabad,Mid-Market,Marketplace,42,625000,Female
100384,2023-12-04 23:48:19,Gujarat,Ahmedabad,Mid-Market,Social,41,844000,Other
100385,2023-07-27 01:55:27,Telangana,Hyderabad,Mass,Organic,42,390000,Male
100386,2023-01-27 15:44:05,Bihar,Patna,Premium,Organic,37,925000,Female
100387,2022-03-02 00:48:23,Kerala,Kochi,Mass,Organic,30,901000,Female
100388,2022-10-03 09:54:11,Andhra Pradesh,Vijayawada,Mid-Market,Email,45,1140000,Female
100389,2025-06-24 16:11:26,Karnataka,Bengaluru,Mid-Market,Organic,26,1257000,Female
100390,2025-01-05 11:04:35,Punjab,Amritsar,Mass,Paid Search,30,983000,Male
100391,2022-04-12 04:58:22,West Bengal,Kolkata,Mass,Paid Search,41,1004000,Female
100392,2025-04-04 14:22:17,Karnataka,Mangaluru,Mass,Referral,33,415000,Male
100393,2024-09-15 07:12:04,Uttar Pradesh,Kanpur,Mass,Marketplace,31,968000,Female
100394,2022-05-03 08:44:19,Rajasthan,Udaipur,Mid-Market,Email,48,1293000,Male
100395,2023-06-17 11:19:32,Maharashtra,Nagpur,Premium,Social,18,1261000,Female
100396,2022-08-05 20:55:48,Gujarat,Ahmedabad,Mass,Social,43,889000,Female
100397,2024-07-06 04:24:10,Punjab,Ludhiana,Mid-Market,Paid Search,18,1192000,Female
100398,2024-05-01 21:34:08,Tamil Nadu,Madurai,Mid-Market,Marketplace,34,1759000,Female
100399,2022-10-06 17:00:02,Gujarat,Surat,Mid-Market,Email,43,603000,Female
100400,2024-09-15 09:57:49,Gujarat,Vadodara,Mid-Market,Paid Search,40,1201000,Female
100401,2023-01-08 17:58:50,Tamil Nadu,Chennai,Mid-Market,Referral,28,1070000,Male
100402,2023-09-20 10:34:51,Madhya Pradesh,Indore,Mass,Marketplace,39,500000,Male
100403,2022-05-24 03:00:41,Haryana,Faridabad,Mid-Market,Marketplace,26,896000,Female
100404,2025-03-29 15:24:02,Karnataka,Mysuru,Mid-Market,Social,21,978000,Male
100405,2022-08-26 12:06:10,Bihar,Patna,Premium,Paid Search,25,557000,Male
100406,2025-01-19 20:40:31,Madhya Pradesh,Indore,Mid-Market,Social,25,465000,Female
100407,2024-12-16 11:10:29,Tamil Nadu,Chennai,Premium,Organic,41,978000,Male
100408,2022-06-11 05:26:00,Punjab,Ludhiana,Mass,Email,61,751000,Female
100409,2022-05-23 22:55:53,Karnataka,Mangaluru,Mid-Market,Organic,38,579000,Male
100410,2022-07-01 21:42:02,Bihar,Patna,Mid-Market,Organic,29,363000,Male
100411,2024-12-08 14:05:57,Rajasthan,Jaipur,Mass,Social,21,776000,Female
100412,2022-04-20 16:32:28,Rajasthan,Jaipur,Mid-Market,Social,27,594000,Female
100413,2024-02-20 04:13:57,Maharashtra,Pune,Mid-Market,Organic,23,416000,Male
100414,2025-01-22 21:54:07,Madhya Pradesh,Indore,Mid-Market,Social,23,901000,Male
100415,2023-01-11 06:05:20,Maharashtra,Pune,Mid-Market,Referral,27,868000,Male
100416,2023-12-14 02:15:10,Delhi,New Delhi,Mid-Market,Social,33,466000,Male
100417,2022-04-13 05:26:21,Karnataka,Bengaluru,Premium,Social,25,462000,Female
100418,2025-04-17 03:47:44,Haryana,Faridabad,Mass,Organic,46,459000,Male
100419,2024-02-09 17:17:34,Delhi,New Delhi,Mass,Email,47,861000,Female
100420,2024-07-20 05:33:39,Madhya Pradesh,Indore,Premium,Email,33,1018000,Male
100421,2022-11-17 08:11:11,Rajasthan,Jaipur,Mass,Social,18,271000,Male
100422,2024-07-23 18:20:31,Maharashtra,Pune,Mid-Market,Social,37,590000,Male
100423,2024-03-11 04:43:41,Maharashtra,Pune,Mid-Market,Referral,41,681000,Female
100424,2022-06-09 19:35:37,Maharashtra,Pune,Mass,Email,24,3342000,Male
100425,2023-12-29 18:46:03,West Bengal,Kolkata,Mid-Market,Organic,20,707000,Female
100426,2022-05-20 20:36:01,Haryana,Faridabad,Mid-Market,Social,50,545000,Female
100427,2024-05-05 17:16:13,Delhi,New Delhi,Mass,Paid Search,26,1188000,Male
100428,2025-04-03 19:58:00,Punjab,Amritsar,Mass,Organic,28,407000,Male
100429,2025-01-04 08:41:39,Maharashtra,Nagpur,Mid-Market,Paid Search,25,362000,Male
100430,2023-09-09 06:45:48,Haryana,Gurugram,Mid-Market,Email,27,969000,Male
100431,2025-02-04 05:20:55,Andhra Pradesh,Vijayawada,Mass,Organic,29,882000,Female
100432,2025-06-23 05:52:50,Haryana,Gurugram,Mass,Organic,33,478000,Female
100433,2023-08-05 22:19:19,Rajasthan,Udaipur,Mid-Market,Referral,22,906000,Female
100434,2023-02-17 12:21:41,Punjab,Ludhiana,Mid-Market,Organic,18,620000,Female
100435,2022-08-28 15:13:04,Maharashtra,Nagpur,Mid-Market,Organic,37,457000,Male
100436,2024-03-04 13:10:06,Delhi,New Delhi,Premium,Email,27,1282000,Male
100437,2023-05-05 06:59:42,Karnataka,Mysuru,Mid-Market,Paid Search,20,533000,Male
100438,2024-01-02 11:25:24,Uttar Pradesh,Kanpur,Mid-Market,Organic,34,786000,Female
100439,2025-04-27 11:02:54,Kerala,Thiruvananthapuram,Mid-Market,Social,33,1389000,Female
100440,2022-03-28 22:27:09,West Bengal,Kolkata,Mid-Market,Organic,44,1062000,Female
100441,2023-01-09 22:15:12,Punjab,Ludhiana,Premium,Organic,18,515000,Male
100442,2023-10-25 13:52:57,Karnataka,Mangaluru,Mass,Social,33,1339000,Male
100443,2024-07-11 12:49:55,Kerala,Kochi,Mid-Market,Organic,29,619000,Female
100444,2025-03-26 10:28:11,Delhi,New Delhi,Mass,Email,23,476000,Female
100445,2025-01-18 01:16:02,Tamil Nadu,Madurai,Mid-Market,Organic,42,712000,Female
100446,2023-08-03 14:12:23,Rajasthan,Udaipur,Mid-Market,Paid Search,36,487000,Female
100447,2023-12-08 00:51:32,Bihar,Patna,Mass,Referral,33,455000,Male
100448,2023-08-27 13:08:17,West Bengal,Kolkata,Mid-Market,Email,25,490000,Male
100449,2022-05-14 21:19:26,Maharashtra,Mumbai,Mid-Market,Organic,43,2251000,Female
100450,2024-06-13 23:34:31,West Bengal,Kolkata,Premium,Social,18,995000,Male
100451,2024-11-13 05:40:43,Maharashtra,Nagpur,Mid-Market,Marketplace,44,336000,Male
100452,2024-09-23 23:09:53,Madhya Pradesh,Bhopal,Mid-Market,Email,25,1050000,Male
100453,2023-04-06 00:56:10,Rajasthan,Jaipur,Mass,Organic,30,1107000,Female
100454,2024-11-23 07:20:30,Karnataka,Mangaluru,Premium,Email,47,450000,Female
100455,2022-10-07 06:29:21,Maharashtra,Mumbai,Mid-Market,Organic,47,592000,Male
100456,2023-08-01 03:53:16,Karnataka,Bengaluru,Mid-Market,Marketplace,37,274000,Female
100457,2022-11-16 17:31:06,Bihar,Patna,Mid-Market,Organic,37,598000,Female
100458,2023-07-22 00:08:11,Gujarat,Vadodara,Premium,Social,31,304000,Male
100459,2025-03-27 11:33:18,Haryana,Faridabad,Mid-Market,Paid Search,43,765000,Female
100460,2023-08-28 11:25:21,West Bengal,Kolkata,Mass,Paid Search,39,1408000,Female
100461,2024-08-22 06:45:15,Uttar Pradesh,Lucknow,Mid-Market,Paid Search,41,1055000,Female
100462,2025-05-22 09:32:45,Karnataka,Mangaluru,Mass,Referral,24,888000,Female
100463,2022-07-15 23:04:50,Andhra Pradesh,Visakhapatnam,Mass,Paid Search,36,832000,Male
100464,2025-04-01 13:35:43,Tamil Nadu,Madurai,Mass,Email,33,1519000,Female
100465,2022-05-26 05:34:51,Uttar Pradesh,Kanpur,Mid-Market,Organic,26,1164000,Female
100466,2024-03-06 06:00:28,Rajasthan,Jaipur,Mid-Market,Organic,34,309000,Female
100467,2023-07-31 04:50:38,West Bengal,Kolkata,Premium,Organic,49,683000,Male
100468,2022-12-30 02:07:49,Andhra Pradesh,Visakhapatnam,Premium,Email,39,436000,Male
100469,2024-03-26 20:07:50,Karnataka,Bengaluru,Mass,Referral,33,1199000,Female
100470,2025-02-23 19:56:49,Uttar Pradesh,Noida,Mid-Market,Social,30,913000,Male
100471,2022-03-30 18:37:54,Telangana,Warangal,Premium,Email,30,491000,Male
100472,2022-08-07 06:39:04,Gujarat,Surat,Mid-Market,Paid Search,36,1376000,Male
100473,2023-10-11 17:36:08,Karnataka,Mysuru,Mass,Paid Search,34,915000,Female
100474,2022-05-17 07:41:27,Karnataka,Mysuru,Premium,Organic,45,2394000,Female
100475,2023-02-09 12:52:38,Tamil Nadu,Madurai,Mid-Market,Paid Search,30,508000,Female
100476,2023-06-14 09:35:48,Tamil Nadu,Madurai,Mid-Market,Social,44,645000,Female
100477,2023-07-06 23:28:48,Gujarat,Ahmedabad,Mass,Organic,29,383000,Female
100478,2024-05-25 03:10:58,West Bengal,Kolkata,Mid-Market,Email,45,563000,Male
100479,2023-08-13 20:42:17,West Bengal,Kolkata,Premium,Social,56,531000,Male
100480,2022-03-09 03:45:53,Telangana,Hyderabad,Mid-Market,Email,57,841000,Female
100481,2024-04-05 04:48:22,Telangana,Hyderabad,Mass,Referral,46,525000,Female
100482,2023-02-04 13:26:07,Delhi,New Delhi,Mass,Referral,56,608000,Female
100483,2024-09-28 08:33:28,Uttar Pradesh,Lucknow,Premium,Referral,24,561000,Female
100484,2023-07-01 21:37:30,Tamil Nadu,Madurai,Premium,Marketplace,25,635000,Female
100485,2024-04-21 19:45:18,Maharashtra,Nagpur,Premium,Paid Search,36,914000,Male
100486,2024-04-15 23:02:27,Telangana,Warangal,Mid-Market,Referral,40,259000,Male
100487,2022-04-18 20:44:47,Gujarat,Vadodara,Mass,Email,33,930000,Female
100488,2024-11-28 09:22:10,Delhi,New Delhi,Mid-Market,Marketplace,35,713000,Female
100489,2022-09-15 17:07:11,Uttar Pradesh,Noida,Mass,Referral,44,550000,Female
100490,2024-08-14 00:30:07,Uttar Pradesh,Kanpur,Mass,Email,32,683000,Female
100491,2024-07-15 01:01:23,Rajasthan,Udaipur,Mass,Organic,28,845000,Male
100492,2022-06-06 15:47:04,West Bengal,Kolkata,Mid-Market,Paid Search,39,1090000,Male
100493,2022-05-29 22:55:40,Rajasthan,Jaipur,Mid-Market,Social,37,625000,Female
100494,2024-12-18 10:22:58,Tamil Nadu,Madurai,Mid-Market,Organic,30,1333000,Female
100495,2022-01-13 09:25:14,Haryana,Faridabad,Mass,Referral,30,1488000,Male
100496,2022-10-06 20:11:57,Uttar Pradesh,Noida,Premium,Marketplace,40,740000,Male
100497,2025-06-21 15:41:08,Gujarat,Ahmedabad,Mass,Organic,27,1678000,Female
100498,2022-05-22 08:54:03,West Bengal,Kolkata,Premium,Referral,20,385000,Female
100499,2024-02-23 23:50:37,Telangana,Hyderabad,Mid-Market,Organic,21,445000,Female
100500,2023-04-14 19:53:33,Uttar Pradesh,Kanpur,Mass,Organic,22,1118000,Female
100501,2023-07-02 18:33:23,Kerala,Thiruvananthapuram,Mid-Market,Organic,22,1573000,Female
100502,2022-06-14 01:32:15,Madhya Pradesh,Indore,Mass,Organic,38,444000,Female
100503,2024-02-02 11:14:55,Andhra Pradesh,Vijayawada,Mid-Market,Email,31,1049000,Female
100504,2023-03-03 07:55:28,Uttar Pradesh,Noida,Mid-Market,Social,40,1398000,Female
100505,2024-05-05 19:47:02,Uttar Pradesh,Kanpur,Mid-Market,Organic,35,520000,Male
100506,2024-10-06 09:13:22,Haryana,Faridabad,Mid-Market,Email,34,441000,Male
100507,2023-09-25 18:07:40,Tamil Nadu,Coimbatore,Mid-Market,Social,36,765000,Male
100508,2022-01-26 10:43:49,Punjab,Ludhiana,Mass,Social,41,499000,Male
100509,2024-04-20 08:28:09,Uttar Pradesh,Noida,Mid-Market,Referral,27,256000,Female
100510,2023-09-28 02:13:41,Karnataka,Bengaluru,Premium,Email,39,1046000,Female
100511,2024-06-23 20:15:04,Maharashtra,Mumbai,Mass,Social,38,704000,Female
100512,2024-10-04 16:22:57,Punjab,Amritsar,Mass,Referral,44,553000,Female
100513,2022-08-18 03:59:24,Maharashtra,Mumbai,Mass,Organic,18,995000,Male
100514,2022-05-22 12:11:34,Tamil Nadu,Chennai,Mid-Market,Organic,40,684000,Other
100515,2023-06-26 01:50:27,Tamil Nadu,Coimbatore,Premium,Organic,39,1169000,Female
100516,2025-02-26 00:24:33,Karnataka,Mysuru,Mid-Market,Social,27,909000,Female
100517,2023-01-24 23:39:59,Tamil Nadu,Coimbatore,Mid-Market,Email,29,439000,Female
100518,2023-07-06 18:54:23,Kerala,Kochi,Mass,Organic,27,1135000,Female
100519,2024-10-15 05:08:49,Maharashtra,Nagpur,Mid-Market,Email,30,1145000,Male
100520,2024-10-29 07:59:29,Punjab,Ludhiana,Mass,Paid Search,41,665000,Female
100521,2024-09-10 04:05:35,Punjab,Amritsar,Mass,Marketplace,29,1536000,Male
100522,2025-04-14 02:10:13,Telangana,Warangal,Mid-Market,Paid Search,50,805000,Male
100523,2024-11-01 03:26:35,Karnataka,Mysuru,Mid-Market,Paid Search,24,939000,Male
100524,2022-07-22 13:05:30,West Bengal,Kolkata,Mid-Market,Referral,18,701000,Female
100525,2023-07-13 15:51:53,Karnataka,Bengaluru,Mid-Market,Email,23,321000,Male
100526,2024-09-21 01:43:42,Telangana,Warangal,Mass,Organic,32,1099000,Female
100527,2024-01-05 16:42:57,Andhra Pradesh,Vijayawada,Mid-Market,Marketplace,36,737000,Male
100528,2022-07-05 20:34:23,Bihar,Patna,Mid-Market,Email,38,404000,Female
100529,2024-06-20 01:30:27,Haryana,Faridabad,Mass,Paid Search,22,883000,Female
100530,2022-08-09 20:32:02,Tamil Nadu,Chennai,Mass,Organic,33,866000,Male
100531,2023-02-16 08:05:23,Rajasthan,Jaipur,Premium,Social,30,762000,Female
100532,2025-05-29 17:06:41,Rajasthan,Jaipur,Mid-Market,Organic,47,660000,Male
100533,2025-06-02 12:07:23,Telangana,Warangal,Premium,Organic,29,738000,Male
100534,2022-01-30 07:46:14,West Bengal,Kolkata,Premium,Social,38,598000,Female
100535,2023-04-29 12:03:44,Maharashtra,Mumbai,Mid-Market,Paid Search,36,770000,Female
100536,2023-02-10 18:10:21,Delhi,New Delhi,Mass,Paid Search,48,573000,Male
100537,2023-11-17 18:26:39,Uttar Pradesh,Noida,Mid-Market,Email,39,531000,Male
100538,2024-11-27 06:01:54,Karnataka,Mangaluru,Mass,Organic,23,578000,Female
100539,2024-11-21 19:33:21,Karnataka,Mysuru,Mass,Paid Search,55,1086000,Male
100540,2022-06-23 19:49:57,Punjab,Amritsar,Mid-Market,Referral,36,593000,Male
100541,2024-08-12 00:43:44,Bihar,Patna,Mass,Referral,48,729000,Male
100542,2022-02-09 09:03:12,Uttar Pradesh,Kanpur,Mass,Referral,38,359000,Male
100543,2023-10-03 12:20:00,Punjab,Amritsar,Mass,Marketplace,35,801000,Male
100544,2023-12-26 17:02:18,Bihar,Patna,Mid-Market,Paid Search,36,1046000,Male
100545,2023-06-06 10:23:46,Karnataka,Mysuru,Mid-Market,Paid Search,18,892000,Male
100546,2025-01-27 08:36:43,Gujarat,Ahmedabad,Mass,Paid Search,23,521000,Female
100547,2024-03-24 13:05:20,Telangana,Hyderabad,Mid-Market,Organic,38,795000,Male
100548,2025-05-30 19:39:14,Maharashtra,Nagpur,Mass,Paid Search,51,552000,Female
100549,2023-07-11 09:43:19,Kerala,Thiruvananthapuram,Mass,Paid Search,24,823000,Male
100550,2023-06-02 11:41:08,Gujarat,Surat,Mass,Paid Search,40,487000,Female
100551,2024-01-26 23:52:23,Gujarat,Vadodara,Mid-Market,Email,44,1168000,Male
100552,2022-11-04 11:03:44,Karnataka,Mysuru,Mass,Paid Search,40,1257000,Male
100553,2024-10-18 13:47:13,Karnataka,Bengaluru,Mass,Paid Search,29,654000,Female
100554,2023-01-22 23:28:59,Madhya Pradesh,Bhopal,Mass,Paid Search,37,531000,Female
100555,2022-06-05 12:22:19,Maharashtra,Nagpur,Mid-Market,Paid Search,18,359000,Female
100556,2023-08-25 12:38:55,Delhi,New Delhi,Mass,Social,54,2039000,Male
100557,2024-06-09 12:21:10,Tamil Nadu,Chennai,Mid-Market,Email,57,861000,Female
100558,2023-11-18 15:55:17,Uttar Pradesh,Kanpur,Mass,Paid Search,36,626000,Male
100559,2022-03-10 17:53:23,Uttar Pradesh,Noida,Mid-Market,Social,33,570000,Male
100560,2022-01-22 01:38:37,Uttar Pradesh,Noida,Mass,Social,37,436000,Male
100561,2024-07-26 07:56:51,Maharashtra,Nagpur,Mid-Market,Referral,50,1035000,Other
100562,2025-06-27 17:16:44,Delhi,New Delhi,Mass,Social,36,856000,Male
100563,2022-09-25 02:09:53,Punjab,Ludhiana,Mid-Market,Organic,27,559000,Female
100564,2025-05-16 08:08:35,West Bengal,Kolkata,Mass,Paid Search,40,846000,Other
100565,2023-09-23 00:57:13,West Bengal,Kolkata,Mass,Organic,36,934000,Female
100566,2022-06-29 09:08:39,Rajasthan,Udaipur,Mid-Market,Organic,36,809000,Female
100567,2022-12-07 22:46:44,Haryana,Gurugram,Premium,Organic,38,1592000,Female
100568,2025-05-16 23:14:26,Maharashtra,Nagpur,Mid-Market,Organic,27,609000,Male
100569,2023-02-16 01:51:36,Telangana,Hyderabad,Premium,Organic,27,364000,Male
100570,2024-12-06 17:43:36,Uttar Pradesh,Lucknow,Mass,Organic,18,848000,Female
