customer_id,recency_days,frequency,monetary,gross_profit,contribution_profit,returns,first_order,last_order,avg_order_value,return_rate,R_score,F_score,M_score,RFM_score,rfm_segment,tenure_years,annual_contribution,estimated_retention,clv_3yr,churn_probability,churn_band
100114,101,1,1050.51,376.08258,99.24748869666547,0,2025-09-20 04:48:58,2025-09-20 04:48:58,1050.51,0.0,3,1,1,5,Potential Loyalist,0.25,396.9899547866619,0.55,367.71194562114556,0.44400000000000006,Medium
100115,181,6,14036.293000000001,5177.608062,4065.3325336613616,0,2024-03-02 22:22:50,2025-07-02 19:13:54,2339.3821666666668,0.0,2,4,4,10,At Risk Loyal,1.3315068493150686,3053.1818411242734,0.77,5050.0543606747815,0.6139999999999999,High
100116,123,4,8596.694,4293.730873999999,3782.6625026386228,0,2024-01-03 15:44:56,2025-08-29 17:38:39,2149.1735,0.0,3,3,2,8,Potential Loyalist,1.6547945205479453,2285.880485866055,0.69,3105.906860999798,0.452,Medium
100117,290,4,16085.51,4920.835222,4350.871680804011,1,2024-05-14 01:00:51,2025-03-15 16:00:31,4021.3775,0.25,1,3,4,8,At Risk High Value,0.8356164383561644,5206.780863912996,0.65,6376.53151936254,0.95,Very High
100118,141,6,12507.868,4265.9015930000005,3317.8921254162333,0,2024-02-15 15:52:45,2025-08-11 07:56:56,2084.6446666666666,0.0,3,4,3,10,Potential Loyalist,1.484931506849315,2234.37384829691,0.79,3873.8740969701103,0.48400000000000004,Medium
100119,355,2,5746.613,3456.033104,3083.810314801932,0,2024-03-08 10:14:24,2025-01-09 04:30:59,2873.3065,0.0,1,1,2,4,Hibernating,0.8383561643835616,3678.4011924925003,0.55,3407.1191045461783,0.95,Very High
100120,128,7,18796.019,7921.346992,6774.396104749802,2,2024-05-12 13:42:37,2025-08-24 17:34:38,2685.1455714285717,0.2857142857142857,3,5,5,13,Potential Loyalist,1.284931506849315,5272.184601777565,0.93,12457.966119511408,0.502,Medium
100121,189,4,5659.174,2231.605284,1520.7965143232038,0,2024-09-13 12:06:08,2025-06-24 15:38:08,1414.7935,0.0,2,3,2,7,Potential Loyalist,0.7780821917808219,1954.544815943554,0.6299999999999999,2268.9546718951574,0.716,High
100122,524,2,7509.272999999999,3418.757094,3046.195603150865,1,2024-01-05 14:55:02,2024-07-24 22:53:54,3754.6364999999996,0.5,1,1,2,4,Hibernating,0.5506849315068493,5531.64873208988,0.55,5123.689638098252,0.95,Very High
100123,50,6,9596.14,2788.850276,1836.952238498694,0,2024-03-01 11:58:42,2025-11-10 17:22:46,1599.3566666666666,0.0,4,4,3,11,Loyal Customers,1.6958904109589041,1083.178622054965,0.8500000000000001,2153.1867767735803,0.12,Very Low
100124,46,6,12614.058,6141.0350020000005,4884.7194238245775,0,2024-02-27 12:21:16,2025-11-14 21:53:36,2102.3430000000003,0.0,4,4,3,11,Loyal Customers,1.715068493150685,2848.119152868963,0.8500000000000001,5661.60776603827,0.10400000000000001,Very Low
100125,-1,8,35350.437,13692.115458,12200.942329760675,1,2024-08-10 06:57:52,2025-12-31 05:44:25,4418.804625,0.125,5,5,5,15,Champions,1.389041095890411,8783.71587842731,0.95,21638.883696412006,0.02,Very Low
100126,19,5,23491.606999999996,9870.744431,9072.353393472962,0,2024-10-16 19:26:00,2025-12-11 14:56:32,4698.321399999999,0.0,5,4,5,14,Champions,1.1506849315068493,7884.307115756265,0.95,19423.169768463642,0.02,Very Low
100127,46,3,14251.262999999999,4204.896933,3700.4827910526024,0,2025-05-26 04:37:17,2025-11-14 18:00:00,4750.420999999999,0.0,4,2,4,10,High Value New,0.4712328767123288,7852.768713570929,0.77,12988.715035307721,0.11400000000000002,Very Low
100128,18,5,12154.722,3354.0894359999998,2393.0880748821905,1,2024-08-08 07:07:38,2025-12-12 19:08:11,2430.9444,0.2,5,4,3,12,Loyal Customers,1.3452054794520547,1778.9758601466388,0.91,4029.6568731158504,0.13999999999999999,Very Low
100129,12,6,10719.969,3984.275141,3237.486988699541,0,2024-09-23 06:08:54,2025-12-18 14:01:49,1786.6615,0.0,5,4,3,12,Loyal Customers,1.2356164383561643,2620.1391371958593,0.91,5935.0224582872215,0.04,Very Low
100130,261,2,9603.492,4899.911184,4437.9468142551395,0,2025-01-28 06:55:13,2025-04-13 16:25:03,4801.746,0.0,2,1,3,6,Hibernating,0.25,17751.787257020558,0.55,16442.592946815294,0.95,Very High
100131,36,3,12245.019,2703.8293139999996,2058.117238812593,0,2025-01-04 13:41:54,2025-11-24 01:58:02,4081.6730000000002,0.0,5,2,3,10,New / Promising,0.8849315068493151,2325.736198658193,0.79,4032.2747347025356,0.10400000000000001,Very Low
100132,28,7,28552.126,9711.531626,8403.793084949897,1,2024-03-09 22:04:09,2025-12-02 21:10:41,4078.8751428571427,0.14285714285714285,5,5,5,15,Champions,1.7315068493150685,4853.45644937771,0.95,11956.600268870381,0.02,Very Low
100133,211,6,9875.644,4382.549636,3252.295072535887,0,2024-02-10 12:02:10,2025-06-02 04:55:19,1645.9406666666666,0.0,2,4,3,9,At Risk Loyal,1.3068493150684932,2488.6534622129952,0.73,3737.3172375804584,0.7639999999999999,High
100134,8,3,17219.513,6424.54923,6007.461911786631,0,2024-04-21 16:27:05,2025-12-22 13:14:30,5739.837666666666,0.0,5,2,4,11,High Value New,1.6684931506849314,3600.531359280986,0.8300000000000001,6843.258278128262,0.05,Very Low
100135,309,2,10469.592,3293.8355119999997,2943.720460041377,0,2024-01-21 03:52:11,2025-02-24 11:13:03,5234.796,0.0,1,1,3,5,Hibernating,1.095890410958904,2686.144919787757,0.55,2488.0417319534095,0.95,Very High
100136,197,4,46914.568,20368.100319999998,19584.67559700304,0,2024-05-02 00:23:09,2025-06-16 09:06:04,11728.642,0.0,2,3,5,10,At Risk High Value,1.1232876712328768,17435.138031478313,0.75,27490.06138485927,0.718,High
100137,10,2,5215.743,2553.4638720000003,2145.084664979242,1,2024-03-01 18:15:04,2025-12-20 04:33:26,2607.8715,0.5,5,1,1,7,New / Promising,1.8027397260273972,1189.9025877164488,0.6500000000000001,1457.2250213432014,0.18,Very Low
100138,504,3,8776.222,3753.9794439999996,3091.6915183495166,0,2024-05-17 13:49:53,2024-08-13 15:52:34,2925.407333333333,0.0,1,2,2,5,Hibernating,0.25,12366.766073398067,0.55,11454.71707548496,0.95,Very High
100139,6,5,12290.68,4656.83668,3656.3642433643327,1,2024-03-02 16:40:16,2025-12-24 04:44:50,2458.136,0.2,5,4,3,12,Loyal Customers,1.810958904109589,2019.0211026141928,0.91,4573.396663428917,0.13999999999999999,Very Low
100140,17,5,20367.064000000002,9858.103374,8925.974535494215,2,2024-03-25 13:08:19,2025-12-13 22:28:45,4073.4128000000005,0.4,5,4,5,14,Champions,1.7205479452054795,5187.867365374823,0.95,12780.42916067736,0.10999999999999999,Very Low
100141,224,4,20261.150999999998,8253.155028000001,7649.434323363777,0,2024-03-13 03:26:10,2025-05-20 20:36:18,5065.2877499999995,0.0,2,3,5,10,At Risk High Value,1.1863013698630136,6448.137478124201,0.75,10166.807671474236,0.826,Very High
100142,87,6,10524.755,4694.0357,3779.294190466694,1,2024-04-20 12:52:17,2025-10-04 23:00:40,1754.1258333333333,0.16666666666666666,4,4,3,11,Loyal Customers,1.4575342465753425,2592.936803609668,0.8500000000000001,5154.345852902718,0.36800000000000005,Low
100143,132,3,7495.925000000001,3544.5571750000004,2872.8763178544027,0,2024-11-30 19:04:15,2025-08-20 04:13:27,2498.641666666667,0.0,3,2,2,7,Potential Loyalist,0.7178082191780822,4002.2895267818967,0.63,4646.101458505056,0.48800000000000004,Medium
100144,36,6,10370.536,4649.020061,3638.267728380112,0,2024-07-15 12:02:42,2025-11-24 10:15:08,1728.4226666666666,0.0,5,4,3,12,Loyal Customers,1.358904109589041,2677.354275924881,0.91,6064.623641861841,0.064,Very Low
100145,35,11,29622.714,13580.429236,11974.30491663148,1,2024-04-03 18:47:08,2025-11-25 04:32:28,2692.974,0.09090909090909091,5,5,5,15,Champions,1.643835616438356,7284.368824284151,0.95,17945.208152460917,0.030000000000000006,Very Low
100146,61,8,26416.132,9381.548862,8089.0672661577355,0,2024-02-01 02:43:48,2025-10-30 12:00:49,3302.0165,0.0,4,5,5,14,Champions,1.7452054794520548,4635.022844815657,0.95,11418.48411963166,0.134,Very Low
100147,376,3,5648.853,2720.683029,2248.8547823737263,0,2024-03-08 05:13:32,2024-12-19 22:31:20,1882.951,0.0,1,2,2,5,Hibernating,0.7835616438356164,2870.0419425398954,0.55,2658.376349277578,0.95,Very High
100148,330,2,1824.396,863.6613,536.3374590968737,1,2024-12-16 06:19:51,2025-02-03 06:01:09,912.198,0.5,1,1,1,3,Hibernating,0.25,2145.3498363874946,0.55,1987.1302859539167,0.95,Very High
100149,146,5,16113.021,5177.837895000001,4080.21010590292,0,2024-06-24 12:23:12,2025-08-06 17:28:05,3222.6042,0.0,3,4,4,11,Potential Loyalist,1.1178082191780823,3650.1879623886416,0.8300000000000001,6937.6368368385665,0.474,Medium
100150,263,10,32723.512000000002,11805.123116,9914.726162581015,1,2024-01-17 03:55:50,2025-04-11 11:31:42,3272.3512,0.1,2,5,5,12,At Risk Loyal,1.2328767123287672,8041.944554093489,0.8700000000000001,16708.258372508117,0.942,Very High
100151,27,4,7662.1,2688.29777,2041.1192995472159,1,2024-08-09 07:15:00,2025-12-03 21:19:17,1915.525,0.25,5,3,2,10,Loyal Customers,1.3178082191780822,1548.874312546224,0.8099999999999999,2812.672675598087,0.18,Very Low
100152,242,5,11408.862,5575.33406,4909.503926144253,1,2024-01-08 04:03:57,2025-05-02 04:33:40,2281.7724,0.2,2,4,3,9,At Risk Loyal,1.3150684931506849,3733.2686105055254,0.73,5606.408984782232,0.95,Very High
100153,156,3,4119.933,1546.0943570000002,899.5033775480262,0,2024-03-28 08:21:08,2025-07-27 18:44:40,1373.311,0.0,3,2,1,6,Potential Loyalist,1.3315068493150686,675.552948158497,0.5900000000000001,702.2550996430274,0.584,Medium
100154,-1,3,8731.811,3260.368756,2732.639170752297,0,2025-01-26 05:57:36,2025-12-31 01:44:56,2910.6036666666664,0.0,5,2,2,9,New / Promising,0.9260273972602739,2950.9269151615044,0.75,4652.739880439303,0.08,Very Low
100155,56,5,10179.276,3735.458117,2752.26744634628,0,2024-01-08 11:13:09,2025-11-04 17:05:43,2035.8552,0.0,4,4,3,11,Loyal Customers,1.8246575342465754,1508.3748016762645,0.8500000000000001,2998.4091370139654,0.144,Very Low
100156,306,4,6458.588,3268.9512650000006,2592.5117607179495,0,2024-02-21 02:47:37,2025-02-27 07:47:19,1614.647,0.0,1,3,2,6,Potential Loyalist,1.0191780821917809,2543.7279372635794,0.57,2497.693399038937,0.95,Very High
100157,-1,5,17893.044,7851.12972,6793.896159043842,2,2024-05-08 12:50:24,2025-12-31 12:09:56,3578.6088000000004,0.4,5,4,4,13,Champions,1.6465753424657534,4126.076702247924,0.95,10164.683730458266,0.10999999999999999,Very Low
100158,6,7,20196.575,9417.635702,8261.019503559455,0,2024-07-03 11:14:51,2025-12-24 09:48:45,2885.225,0.0,5,5,5,15,Champions,1.473972602739726,5604.5950163553925,0.95,13807.047199950972,0.02,Very Low
100159,51,6,15385.353,5437.455693,4068.3013615021664,0,2024-07-03 22:46:01,2025-11-09 13:28:41,2564.2255,0.0,4,4,4,12,Champions,1.3506849315068492,3012.0283913758435,0.8900000000000001,6536.290545611949,0.094,Very Low
100160,123,6,17026.474,7136.4189400000005,6172.254717747384,0,2024-05-27 04:28:05,2025-08-29 03:28:49,2837.7456666666662,0.0,3,4,4,11,Potential Loyalist,1.2547945205479452,4918.936620038855,0.8300000000000001,9349.051677581068,0.382,Low
100161,313,3,7558.252,2783.227767,2104.474461584883,1,2024-02-12 16:15:23,2025-02-20 04:01:49,2519.4173333333333,0.3333333333333333,1,2,2,5,Hibernating,1.021917808219178,2059.33828010317,0.55,1907.462081945561,0.95,Very High
100162,75,6,18070.364,6410.741164,5261.331944545505,0,2024-05-31 05:13:50,2025-10-16 20:32:22,3011.7273333333337,0.0,4,4,5,13,Champions,1.378082191780822,3817.8651287457446,0.9299999999999999,9021.466055407524,0.19,Very Low
100163,22,6,22342.818,10315.624697,9237.406364353641,0,2024-02-28 06:55:13,2025-12-08 19:48:08,3723.803,0.0,5,4,5,14,Champions,1.7780821917808218,5195.151499212757,0.95,12798.373789935606,0.02,Very Low
100164,92,5,11293.426,4727.958534,3906.488673480105,0,2024-02-23 03:47:48,2025-09-29 18:12:50,2258.6852,0.0,3,4,3,10,Potential Loyalist,1.6,2441.5554209250654,0.79,4233.077785370553,0.28800000000000003,Low
100165,257,3,3076.0510000000004,1330.057796,527.62318228282,0,2024-06-07 14:44:25,2025-04-17 20:46:27,1025.3503333333335,0.0,2,2,1,5,Hibernating,0.8602739726027397,613.3199411886284,0.55,568.0875955259671,0.95,Very High
100166,44,5,12047.803,4750.694808,3714.1536731156993,0,2024-04-24 00:14:14,2025-11-16 02:06:21,2409.5606,0.0,4,4,3,11,Loyal Customers,1.5643835616438355,2374.1963059321024,0.8500000000000001,4719.524543144349,0.096,Very Low
100167,153,5,16111.186,5450.6734160000005,4499.796059156393,1,2024-05-11 09:14:59,2025-07-30 00:33:03,3222.2372,0.2,3,4,4,11,Potential Loyalist,1.2164383561643837,3699.15667025244,0.8300000000000001,7030.707964963695,0.6019999999999999,High
100168,60,3,16194.224,3905.084336,3489.973128238255,0,2024-10-27 19:34:15,2025-10-31 23:09:17,5398.074666666666,0.0,4,2,4,10,High Value New,1.010958904109589,3452.141441211282,0.77,5709.945508006696,0.17,Very Low
100169,367,4,7912.603,4561.273355,3799.176628786071,0,2024-02-29 07:03:10,2024-12-28 01:11:59,1978.15075,0.0,1,3,2,6,Potential Loyalist,0.8273972602739726,4591.72009770502,0.57,4508.622486809551,0.95,Very High
100170,298,3,8551.773,3388.03632,2859.081570771912,0,2024-03-01 10:11:06,2025-03-07 00:08:30,2850.591,0.0,1,2,2,5,Hibernating,1.0136986301369864,2820.4453333290485,0.55,2612.4374899960317,0.95,Very High
100171,7,2,3438.135,1268.930592,977.9642010661292,1,2025-05-26 02:21:34,2025-12-23 13:54:47,1719.0675,0.5,5,1,1,7,New / Promising,0.5780821917808219,1691.7390208015981,0.6500000000000001,2071.8035712703213,0.18,Very Low
100172,109,7,21335.049,7522.5622,6358.717954590456,0,2024-03-04 04:32:13,2025-09-12 03:50:38,3047.8641428571427,0.0,3,5,5,13,Potential Loyalist,1.5232876712328767,4174.338225585461,0.93,9863.798048382354,0.32600000000000007,Low
100173,31,3,9809.058,3008.4397040000003,2579.015261133499,0,2024-11-27 04:32:44,2025-11-29 16:57:29,3269.686,0.0,5,2,3,10,New / Promising,1.0054794520547945,2564.9606820537524,0.79,4447.033227464829,0.084,Very Low
100174,175,4,13256.771999999999,3821.5074059999997,3235.1547476111223,1,2024-09-05 05:44:18,2025-07-08 17:30:42,3314.1929999999998,0.25,2,3,4,9,At Risk High Value,0.8383561643835616,3858.9264146341816,0.71,5514.795247268631,0.7299999999999999,High
100175,257,8,23764.116,9109.923184,7745.909810955324,0,2024-01-26 16:11:36,2025-04-17 21:46:12,2970.5145,0.0,2,5,5,12,At Risk Loyal,1.2246575342465753,6324.9599127487545,0.8700000000000001,13140.983963159768,0.9179999999999999,Very High
100176,67,6,32951.214,11397.441835,10398.213229946114,1,2024-04-09 02:52:03,2025-10-24 02:43:36,5491.869,0.16666666666666666,4,4,5,13,Champions,1.5397260273972602,6753.28795183333,0.9299999999999999,15957.755438016766,0.258,Low
100177,116,5,12235.385,5713.69598,4946.8429083887195,0,2024-02-26 16:51:42,2025-09-05 20:47:44,2447.077,0.0,3,4,3,10,Potential Loyalist,1.526027397260274,3241.647507292428,0.79,5620.247623100158,0.38400000000000006,Low
100178,62,5,11100.511999999999,5308.104187999999,4605.796414470548,0,2024-01-24 19:16:26,2025-10-29 01:09:45,2220.1023999999998,0.0,4,4,3,11,Loyal Customers,1.7616438356164383,2614.487855803655,0.8500000000000001,5197.185916087879,0.168,Very Low
100179,65,2,3226.7290000000003,825.303494,390.14583321004,0,2024-02-08 11:35:41,2025-10-26 12:38:09,1613.3645000000001,0.0,4,1,1,6,New / Promising,1.715068493150685,227.4811966799754,0.5900000000000001,236.4727011803833,0.22000000000000003,Low
100180,302,3,7235.612999999999,2243.6150589999997,1724.2266370932834,0,2024-07-19 19:00:43,2025-03-03 00:15:04,2411.8709999999996,0.0,1,2,2,5,Hibernating,0.6191780821917808,2784.7023121196835,0.55,2579.3305166008568,0.95,Very High
100181,13,5,8911.918,2819.2402840000004,2103.0978141692913,0,2024-02-14 01:38:32,2025-12-17 22:55:34,1782.3836,0.0,5,4,3,12,Loyal Customers,1.841095890410959,1142.3075925175467,0.91,2587.5042739598075,0.04,Very Low
100182,4,6,24266.718,8258.734086,7234.22776033554,0,2025-01-28 17:45:01,2025-12-26 09:47:36,4044.453,0.0,5,4,5,14,Champions,0.9068493150684932,7977.320642061848,0.95,19652.310704461226,0.02,Very Low
100183,518,4,11701.939,4478.480308,3949.88454672286,1,2024-05-26 11:54:13,2024-07-30 17:59:10,2925.48475,0.25,1,3,3,7,Potential Loyalist,0.25,15799.53818689144,0.61,17366.29220958626,0.95,Very High
100184,586,3,4991.179,1799.31302,1302.38295147985,1,2024-02-21 02:15:11,2024-05-23 03:07:59,1663.7263333333333,0.3333333333333333,1,2,1,4,Hibernating,0.25205479452054796,5167.062796632013,0.55,4785.991915380401,0.95,Very High
100185,166,4,10295.473,4644.555718,4041.417120988721,0,2024-09-11 08:27:18,2025-07-17 13:41:43,2573.86825,0.0,2,3,3,8,Potential Loyalist,0.8465753424657534,4773.84223029412,0.6699999999999999,6161.133801987309,0.624,High
100186,63,6,30732.976,12138.791356,10892.915912581513,0,2024-07-27 16:13:00,2025-10-28 11:33:35,5122.162666666666,0.0,4,4,5,13,Champions,1.252054794520548,8700.03130873578,0.9299999999999999,20557.833890409667,0.14200000000000002,Very Low
100188,293,3,9850.568,4363.624688,4008.853121639678,0,2024-02-15 02:48:38,2025-03-12 05:01:24,3283.5226666666663,0.0,1,2,3,6,Hibernating,1.0712328767123287,3742.2797682825644,0.55,3466.286635371725,0.95,Very High
100189,39,8,37441.487,14219.433765000002,13040.592807128796,1,2024-01-30 21:22:41,2025-11-21 16:23:01,4680.185875,0.125,5,5,5,15,Champions,1.8082191780821917,7211.842991821229,0.95,17766.539115874137,0.04600000000000001,Very Low
100190,212,5,21225.189,5221.20592,4461.756576617543,0,2024-02-08 01:57:57,2025-06-01 23:17:59,4245.0378,0.0,2,4,5,11,At Risk Loyal,1.3123287671232877,3399.877140846353,0.81,6173.994530730332,0.7379999999999999,High
100191,528,2,6526.090999999999,3589.3489010000003,3180.9439060028276,0,2024-04-07 08:23:02,2024-07-20 11:43:38,3263.0454999999997,0.0,1,1,2,4,Hibernating,0.28493150684931506,11163.889670106078,0.55,10340.552806935757,0.95,Very High
100192,287,2,2142.302,615.325474,369.9907148299932,0,2024-04-23 05:28:35,2025-03-18 16:11:08,1071.151,0.0,1,1,1,3,Hibernating,0.9013698630136986,410.4760210119985,0.55,380.20341446236364,0.95,Very High
100193,328,5,31599.819,10504.844255,9812.978046115175,0,2024-02-16 20:19:48,2025-02-05 21:37:13,6319.9637999999995,0.0,1,4,5,10,At Risk Loyal,0.9726027397260274,10089.399962907151,0.75,15908.002782424626,0.95,Very High
100194,62,6,16619.650999999998,8811.554538,7739.561137488899,2,2024-04-22 06:12:18,2025-10-29 10:09:54,2769.941833333333,0.3333333333333333,4,4,4,12,Champions,1.5205479452054795,5089.981648979186,0.8900000000000001,11045.579458951906,0.23800000000000007,Low
100195,33,7,14356.601,5963.7799780000005,4908.176909953331,0,2024-04-26 13:19:06,2025-11-27 10:04:36,2050.943,0.0,5,5,4,14,Champions,1.5863013698630137,3094.101160851409,0.95,7622.388530238374,0.022,Very Low
100196,96,5,6917.923,3048.516724,2035.5252306406214,0,2024-04-26 08:03:14,2025-09-25 23:44:01,1383.5846,0.0,3,4,2,9,Potential Loyalist,1.4164383561643836,1437.0729384600131,0.75,2265.839434219623,0.30400000000000005,Low
100197,224,3,12730.274,3376.923598,2915.999193119542,0,2024-01-22 13:49:30,2025-05-20 03:23:40,4243.424666666667,0.0,2,2,4,8,At Risk High Value,1.3232876712328767,2203.6018747176663,0.6500000000000001,2698.6610686173062,0.826,Very High
100198,189,6,12971.482999999998,4496.472793999999,3412.1969044922457,1,2024-09-06 05:18:14,2025-06-24 03:33:08,2161.913833333333,0.16666666666666666,2,4,4,10,At Risk Loyal,0.7945205479452054,4294.661621171275,0.77,7103.499161265924,0.7459999999999999,High
100199,72,4,5312.351,1988.767911,1335.6559616455534,0,2024-11-07 04:01:55,2025-10-19 08:29:02,1328.08775,0.0,4,3,1,8,Loyal Customers,0.947945205479452,1409.0012312156848,0.71,2013.604940440545,0.248,Low
100200,34,7,20093.809999999998,9448.445806,8247.068165617375,0,2024-02-13 15:06:39,2025-11-26 21:37:07,2870.5442857142853,0.0,5,5,5,15,Champions,1.7863013698630137,4616.8403074391745,0.95,11373.691025565211,0.026000000000000002,Very Low
100201,14,6,25952.902000000002,10256.717024,9376.77728013073,0,2024-05-19 15:31:27,2025-12-16 14:46:18,4325.483666666667,0.0,5,4,5,14,Champions,1.5753424657534247,5952.215143039506,0.95,14663.41728249471,0.02,Very Low
100202,39,8,12395.43,4657.449783,3281.780210118358,1,2024-02-28 03:43:55,2025-11-21 15:24:10,1549.42875,0.125,5,5,3,13,Loyal Customers,1.7315068493150685,1895.3319251474693,0.95,4669.193273326362,0.07600000000000001,Very Low
100203,96,2,7261.647000000001,3969.3396359999997,3584.195302071297,0,2024-03-07 04:31:04,2025-09-25 21:16:08,3630.8235000000004,0.0,3,1,2,6,Potential Loyalist,1.5534246575342465,2307.2862173827575,0.5700000000000001,2265.5306294469046,0.34400000000000003,Low
100204,115,5,10960.063,3577.310551,2743.5058499032984,0,2024-06-18 18:37:27,2025-09-06 23:47:17,2192.0126,0.0,3,4,3,10,Potential Loyalist,1.2191780821917808,2250.2913150892223,0.79,3901.4712076072224,0.38000000000000006,Low
